user_loc,fr_loc,scaled_sci
UKR12,TR51,141
UKR12,TR52,108
UKR12,TR61,790
UKR12,TR62,124
UKR12,TR63,93
UKR12,TR71,100
UKR12,TR72,73
UKR12,TR81,79
UKR12,TR82,70
UKR12,TR83,112
UKR12,TR90,113
UKR12,TRA1,72
UKR12,TRA2,109
UKR12,TRB1,85
UKR12,TRB2,73
UKR12,TRC1,87
UKR12,TRC2,79
UKR12,TRC3,95
UKR12,TTO1,15
UKR12,TTO10,51
UKR12,TTO11,22
UKR12,TTO12,17
UKR12,TTO13,24
UKR12,TTO14,19
UKR12,TTO15,22
UKR12,TTO2,21
UKR12,TTO3,18
UKR12,TTO4,24
UKR12,TTO5,17
UKR12,TTO6,18
UKR12,TTO7,16
UKR12,TTO8,24
UKR12,TTO9,23
UKR12,TUN1,139
UKR12,TUN10,187
UKR12,TUN11,214
UKR12,TUN12,94
UKR12,TUN13,134
UKR12,TUN14,158
UKR12,TUN15,143
UKR12,TUN16,156
UKR12,TUN17,114
UKR12,TUN18,120
UKR12,TUN19,179
UKR12,TUN2,147
UKR12,TUN20,161
UKR12,TUN21,77
UKR12,TUN22,207
UKR12,TUN23,158
UKR12,TUN24,145
UKR12,TUN3,139
UKR12,TUN4,148
UKR12,TUN5,156
UKR12,TUN6,157
UKR12,TUN7,255
UKR12,TUN8,149
UKR12,TUN9,167
UKR12,TUV,3
UKR12,TWN1,7
UKR12,TWN2,15
UKR12,TWN3,15
UKR12,TWN4,14
UKR12,TWN5,13
UKR12,TWN6,18
UKR12,TWN7,14
UKR12,TZA1,61
UKR12,TZA10,21
UKR12,TZA11,21
UKR12,TZA12,41
UKR12,TZA13,21
UKR12,TZA14,34
UKR12,TZA15,16
UKR12,TZA16,33
UKR12,TZA17,18
UKR12,TZA18,41
UKR12,TZA19,26
UKR12,TZA2,34
UKR12,TZA20,40
UKR12,TZA21,21
UKR12,TZA22,20
UKR12,TZA23,59
UKR12,TZA24,28
UKR12,TZA25,18
UKR12,TZA26,22
UKR12,TZA27,33
UKR12,TZA28,484
UKR12,TZA29,308
UKR12,TZA3,30
UKR12,TZA30,116
UKR12,TZA4,43
UKR12,TZA5,23
UKR12,TZA6,51
UKR12,TZA7,17
UKR12,TZA8,22
UKR12,TZA9,83
UKR12,UGA1,32
UKR12,UGA10,89
UKR12,UGA11,105
UKR12,UGA12,75
UKR12,UGA13,61
UKR12,UGA14,18
UKR12,UGA15,10
UKR12,UGA16,46
UKR12,UGA17,39
UKR12,UGA18,6
UKR12,UGA19,77
UKR12,UGA2,58
UKR12,UGA20,30
UKR12,UGA21,71
UKR12,UGA22,32
UKR12,UGA23,35
UKR12,UGA24,29
UKR12,UGA25,62
UKR12,UGA26,85
UKR12,UGA27,74
UKR12,UGA28,21
UKR12,UGA29,32
UKR12,UGA3,22
UKR12,UGA30,73
UKR12,UGA32,90
UKR12,UGA33,47
UKR12,UGA34,46
UKR12,UGA35,40
UKR12,UGA36,144
UKR12,UGA37,66
UKR12,UGA38,53
UKR12,UGA39,36
UKR12,UGA4,461
UKR12,UGA40,35
UKR12,UGA41,57
UKR12,UGA42,55
UKR12,UGA43,117
UKR12,UGA44,53
UKR12,UGA45,173
UKR12,UGA46,49
UKR12,UGA47,13
UKR12,UGA48,22
UKR12,UGA49,38
UKR12,UGA5,45
UKR12,UGA50,56
UKR12,UGA51,20
UKR12,UGA52,35
UKR12,UGA53,39
UKR12,UGA54,185
UKR12,UGA55,24
UKR12,UGA56,30
UKR12,UGA57,62
UKR12,UGA58,15
UKR12,UGA6,23
UKR12,UGA7,66
UKR12,UGA8,49
UKR12,UGA9,32
UKR12,UKC1,50
UKR12,UKC2,54
UKR12,UKD1,48
UKR12,UKD3,75
UKR12,UKD4,65
UKR12,UKD6,56
UKR12,UKD7,62
UKR12,UKE1,64
UKR12,UKE2,54
UKR12,UKE3,55
UKR12,UKE4,61
UKR12,UKF1,66
UKR12,UKF2,94
UKR12,UKF3,160
UKR12,UKG1,104
UKR12,UKG2,69
UKR12,UKG3,70
UKR12,UKH1,119
UKR12,UKH2,85
UKR12,UKH3,90
UKR12,UKI3,265
UKR12,UKI4,374
UKR12,UKI5,304
UKR12,UKI6,195
UKR12,UKI7,257
UKR12,UKJ1,116
UKR12,UKJ2,122
UKR12,UKJ3,86
UKR12,UKJ4,172
UKR12,UKK1,78
UKR12,UKK2,68
UKR12,UKK3,64
UKR12,UKK4,56
UKR12,UKL1,47
UKR12,UKL2,62
UKR12,UKM5,84
UKR12,UKM6,45
UKR12,UKM7,73
UKR12,UKM8,67
UKR12,UKM9,43
UKR12,UKN0,61
UKR12,UKR1,77396
UKR12,UKR10,46031
UKR12,UKR11,206409
UKR12,UKR12,1142800
UKR12,UKR13,41374
UKR12,UKR14,30826
UKR12,UKR16,28275
UKR12,UKR17,28659
UKR12,UKR18,39061
UKR12,UKR19,50228
UKR12,UKR2,81709
UKR12,UKR21,42627
UKR12,UKR22,29540
UKR12,UKR23,27647
UKR12,UKR24,60945
UKR12,UKR25,35734
UKR12,UKR26,23700
UKR12,UKR27,83117
UKR12,UKR3,23747
UKR12,UKR5,26961
UKR12,UKR7,30447
UKR12,UKR8,25621
UKR12,UKR9,28115
UKR12,URY1,12
UKR12,URY10,30
UKR12,URY11,22
UKR12,URY12,20
UKR12,URY13,14
UKR12,URY14,24
UKR12,URY15,23
UKR12,URY16,25
UKR12,URY17,25
UKR12,URY18,16
UKR12,URY19,23
UKR12,URY2,24
UKR12,URY3,19
UKR12,URY4,23
UKR12,URY5,79
UKR12,URY6,15
UKR12,URY7,19
UKR12,URY8,23
UKR12,URY9,33
UKR12,USA1,37
UKR12,USA10,111
UKR12,USA11,54
UKR12,USA12,64
UKR12,USA13,68
UKR12,USA14,113
UKR12,USA15,38
UKR12,USA16,43
UKR12,USA17,36
UKR12,USA18,33
UKR12,USA19,25
UKR12,USA2,138
UKR12,USA20,41
UKR12,USA21,72
UKR12,USA22,71
UKR12,USA23,46
UKR12,USA24,65
UKR12,USA25,27
UKR12,USA26,52
UKR12,USA27,54
UKR12,USA28,46
UKR12,USA29,77
UKR12,USA3,49
UKR12,USA30,55
UKR12,USA31,104
UKR12,USA32,41
UKR12,USA33,144
UKR12,USA34,62
UKR12,USA35,47
UKR12,USA36,50
UKR12,USA37,43
UKR12,USA38,101
UKR12,USA39,86
UKR12,USA4,33
UKR12,USA40,46
UKR12,USA41,57
UKR12,USA42,61
UKR12,USA43,52
UKR12,USA44,48
UKR12,USA45,85
UKR12,USA46,37
UKR12,USA47,66
UKR12,USA48,213
UKR12,USA49,33
UKR12,USA5,114
UKR12,USA50,37
UKR12,USA51,52
UKR12,USA6,74
UKR12,USA7,78
UKR12,USA8,62
UKR12,USA9,153
UKR12,UZB1,505
UKR12,UZB10,505
UKR12,UZB11,540
UKR12,UZB12,594
UKR12,UZB13,742
UKR12,UZB14,1109
UKR12,UZB2,585
UKR12,UZB3,605
UKR12,UZB4,436
UKR12,UZB5,373
UKR12,UZB6,618
UKR12,UZB7,516
UKR12,UZB8,405
UKR12,UZB9,573
UKR12,VCT,24
UKR12,VGB,26
UKR12,VIR,23
UKR12,VNM1,15
UKR12,VNM10,8
UKR12,VNM11,5
UKR12,VNM12,11
UKR12,VNM13,5
UKR12,VNM14,18
UKR12,VNM15,4
UKR12,VNM16,10
UKR12,VNM17,5
UKR12,VNM18,5
UKR12,VNM19,3
UKR12,VNM2,7
UKR12,VNM20,8
UKR12,VNM21,5
UKR12,VNM22,6
UKR12,VNM23,18
UKR12,VNM24,6
UKR12,VNM25,6
UKR12,VNM26,16
UKR12,VNM27,4
UKR12,VNM28,8
UKR12,VNM29,9
UKR12,VNM3,5
UKR12,VNM30,11
UKR12,VNM31,6
UKR12,VNM32,26
UKR12,VNM33,8
UKR12,VNM34,6
UKR12,VNM35,10
UKR12,VNM36,9
UKR12,VNM37,3
UKR12,VNM38,6
UKR12,VNM39,5
UKR12,VNM4,6
UKR12,VNM40,9
UKR12,VNM41,5
UKR12,VNM42,6
UKR12,VNM43,5
UKR12,VNM44,7
UKR12,VNM45,4
UKR12,VNM46,7
UKR12,VNM47,8
UKR12,VNM48,4
UKR12,VNM49,7
UKR12,VNM5,7
UKR12,VNM50,5
UKR12,VNM51,6
UKR12,VNM52,4
UKR12,VNM53,6
UKR12,VNM54,10
UKR12,VNM55,8
UKR12,VNM56,7
UKR12,VNM57,5
UKR12,VNM58,5
UKR12,VNM59,6
UKR12,VNM6,4
UKR12,VNM60,7
UKR12,VNM61,5
UKR12,VNM62,7
UKR12,VNM63,6
UKR12,VNM7,6
UKR12,VNM8,13
UKR12,VNM9,5
UKR12,VUT,5
UKR12,WSM,8
UKR12,XKO1,102
UKR12,XKO2,53
UKR12,XKO3,49
UKR12,XKO4,60
UKR12,XKO5,60
UKR12,XKO6,71
UKR12,XKO7,51
UKR12,ZAF1,9
UKR12,ZAF2,10
UKR12,ZAF3,20
UKR12,ZAF4,10
UKR12,ZAF5,9
UKR12,ZAF6,11
UKR12,ZAF7,10
UKR12,ZAF8,10
UKR12,ZAF9,23
UKR12,ZMB1,23
UKR12,ZMB10,14
UKR12,ZMB2,29
UKR12,ZMB3,19
UKR12,ZMB4,21
UKR12,ZMB5,29
UKR12,ZMB6,19
UKR12,ZMB7,42
UKR12,ZMB8,17
UKR12,ZMB9,29
UKR12,ZWE1,17
UKR12,ZWE10,16
UKR12,ZWE2,20
UKR12,ZWE3,11
UKR12,ZWE4,12
UKR12,ZWE5,19
UKR12,ZWE6,17
UKR12,ZWE7,25
UKR12,ZWE8,26
UKR12,ZWE9,8
UKR13,ABW,13
UKR13,AGO1,28
UKR13,AGO10,30
UKR13,AGO11,28
UKR13,AGO12,28
UKR13,AGO13,63
UKR13,AGO14,17
UKR13,AGO15,18
UKR13,AGO16,32
UKR13,AGO17,23
UKR13,AGO18,28
UKR13,AGO2,35
UKR13,AGO3,33
UKR13,AGO4,182
UKR13,AGO5,24
UKR13,AGO6,22
UKR13,AGO7,17
UKR13,AGO8,35
UKR13,AGO9,26
UKR13,AL01,67
UKR13,AL02,75
UKR13,AL03,70
UKR13,AND,129
UKR13,ARE1,76
UKR13,ARE2,79
UKR13,ARE3,143
UKR13,ARE4,59
UKR13,ARE5,69
UKR13,ARE6,69
UKR13,ARE7,63
UKR13,ARE8,54
UKR13,ARG1,20
UKR13,ARG10,13
UKR13,ARG11,15
UKR13,ARG12,13
UKR13,ARG13,16
UKR13,ARG14,14
UKR13,ARG15,17
UKR13,ARG16,20
UKR13,ARG17,12
UKR13,ARG18,14
UKR13,ARG19,15
UKR13,ARG2,16
UKR13,ARG20,16
UKR13,ARG21,16
UKR13,ARG22,10
UKR13,ARG23,18
UKR13,ARG24,14
UKR13,ARG3,9
UKR13,ARG4,15
UKR13,ARG5,16
UKR13,ARG6,34
UKR13,ARG7,15
UKR13,ARG8,12
UKR13,ARG9,10
UKR13,ARM1,617
UKR13,ARM10,1171
UKR13,ARM11,658
UKR13,ARM2,1114
UKR13,ARM3,693
UKR13,ARM4,881
UKR13,ARM5,2201
UKR13,ARM6,601
UKR13,ARM7,803
UKR13,ARM8,935
UKR13,ARM9,567
UKR13,ASM,12
UKR13,AT11,77
UKR13,AT12,116
UKR13,AT13,203
UKR13,AT21,61
UKR13,AT22,108
UKR13,AT31,132
UKR13,AT32,79
UKR13,AT33,95
UKR13,AT34,77
UKR13,ATG,13
UKR13,AUS10,21
UKR13,AUS11,15
UKR13,AUS2,28
UKR13,AUS4,1
UKR13,AUS5,22
UKR13,AUS6,9
UKR13,AUS7,23
UKR13,AUS8,18
UKR13,AUS9,17
UKR13,AZE1,863
UKR13,AZE10,652
UKR13,AZE2,1279
UKR13,AZE3,933
UKR13,AZE4,577
UKR13,AZE5,538
UKR13,AZE6,925
UKR13,AZE7,710
UKR13,AZE8,983
UKR13,AZE9,832
UKR13,BDI1,10
UKR13,BDI10,11
UKR13,BDI11,8
UKR13,BDI12,19
UKR13,BDI13,18
UKR13,BDI14,1
UKR13,BDI15,12
UKR13,BDI16,12
UKR13,BDI17,1
UKR13,BDI2,20
UKR13,BDI3,18
UKR13,BDI4,13
UKR13,BDI5,17
UKR13,BDI6,25
UKR13,BDI7,14
UKR13,BDI8,10
UKR13,BDI9,15
UKR13,BE10,151
UKR13,BE21,109
UKR13,BE22,59
UKR13,BE23,73
UKR13,BE24,53
UKR13,BE25,63
UKR13,BE31,45
UKR13,BE32,47
UKR13,BE33,63
UKR13,BE34,319
UKR13,BE35,49
UKR13,BEN1,33
UKR13,BEN10,149
UKR13,BEN11,58
UKR13,BEN12,164
UKR13,BEN2,47
UKR13,BEN3,276
UKR13,BEN4,49
UKR13,BEN5,79
UKR13,BEN6,57
UKR13,BEN7,143
UKR13,BEN8,171
UKR13,BEN9,137
UKR13,BFA1,13
UKR13,BFA10,19
UKR13,BFA11,22
UKR13,BFA12,17
UKR13,BFA13,23
UKR13,BFA2,24
UKR13,BFA3,30
UKR13,BFA4,16
UKR13,BFA5,15
UKR13,BFA6,21
UKR13,BFA7,33
UKR13,BFA8,14
UKR13,BFA9,31
UKR13,BG31,679
UKR13,BG32,513
UKR13,BG33,584
UKR13,BG34,577
UKR13,BG41,424
UKR13,BG42,445
UKR13,BGD1,15
UKR13,BGD2,16
UKR13,BGD3,18
UKR13,BGD4,18
UKR13,BGD5,20
UKR13,BGD6,17
UKR13,BGD7,21
UKR13,BHR1,33
UKR13,BHR2,32
UKR13,BHR3,61
UKR13,BHR4,30
UKR13,BHR5,31
UKR13,BHS,36
UKR13,BIH1,78
UKR13,BIH2,51
UKR13,BIH3,80
UKR13,BLR1,3517
UKR13,BLR2,3560
UKR13,BLR3,2675
UKR13,BLR4,3124
UKR13,BLR5,2598
UKR13,BLR6,2687
UKR13,BLZ,9
UKR13,BMU,31
UKR13,BOL1,11
UKR13,BOL2,13
UKR13,BOL3,6
UKR13,BOL4,12
UKR13,BOL5,12
UKR13,BOL6,8
UKR13,BOL7,8
UKR13,BOL8,10
UKR13,BOL9,8
UKR13,BRA1,13
UKR13,BRA10,9
UKR13,BRA11,10
UKR13,BRA12,10
UKR13,BRA13,11
UKR13,BRA14,9
UKR13,BRA15,10
UKR13,BRA16,13
UKR13,BRA17,10
UKR13,BRA18,9
UKR13,BRA19,15
UKR13,BRA2,10
UKR13,BRA20,9
UKR13,BRA21,12
UKR13,BRA22,9
UKR13,BRA23,9
UKR13,BRA24,13
UKR13,BRA25,13
UKR13,BRA26,10
UKR13,BRA27,9
UKR13,BRA3,8
UKR13,BRA4,12
UKR13,BRA5,9
UKR13,BRA6,10
UKR13,BRA7,14
UKR13,BRA8,12
UKR13,BRA9,12
UKR13,BRB,10
UKR13,BRN,11
UKR13,BTN,9
UKR13,BWA1,8
UKR13,BWA10,5
UKR13,BWA11,7
UKR13,BWA12,13
UKR13,BWA13,4
UKR13,BWA14,19
UKR13,BWA15,10
UKR13,BWA2,20
UKR13,BWA3,11
UKR13,BWA4,24
UKR13,BWA5,9
UKR13,BWA6,1
UKR13,BWA7,1
UKR13,BWA8,19
UKR13,BWA9,20
UKR13,CAF1,1
UKR13,CAF10,1
UKR13,CAF11,1
UKR13,CAF12,34
UKR13,CAF13,90
UKR13,CAF14,1
UKR13,CAF15,108
UKR13,CAF16,1
UKR13,CAF17,1
UKR13,CAF2,47
UKR13,CAF3,1
UKR13,CAF5,59
UKR13,CAF8,54
UKR13,CAF9,1
UKR13,CAN1,82
UKR13,CAN10,25
UKR13,CAN11,39
UKR13,CAN12,138
UKR13,CAN13,20
UKR13,CAN2,59
UKR13,CAN3,113
UKR13,CAN4,124
UKR13,CAN5,13
UKR13,CAN6,13
UKR13,CAN7,42
UKR13,CAN8,91
UKR13,CAN9,71
UKR13,CH01,99
UKR13,CH02,80
UKR13,CH03,78
UKR13,CH04,110
UKR13,CH05,82
UKR13,CH06,78
UKR13,CH07,118
UKR13,CHL1,18
UKR13,CHL10,14
UKR13,CHL11,22
UKR13,CHL12,9
UKR13,CHL13,16
UKR13,CHL14,13
UKR13,CHL15,16
UKR13,CHL2,10
UKR13,CHL3,11
UKR13,CHL4,12
UKR13,CHL5,12
UKR13,CHL6,12
UKR13,CHL7,20
UKR13,CHL8,13
UKR13,CHL9,13
UKR13,CIV1,83
UKR13,CIV10,54
UKR13,CIV11,63
UKR13,CIV12,65
UKR13,CIV13,63
UKR13,CIV14,55
UKR13,CIV2,118
UKR13,CIV3,66
UKR13,CIV4,84
UKR13,CIV5,69
UKR13,CIV6,64
UKR13,CIV7,66
UKR13,CIV8,66
UKR13,CIV9,61
UKR13,CMR1,30
UKR13,CMR10,54
UKR13,CMR2,55
UKR13,CMR3,30
UKR13,CMR4,35
UKR13,CMR5,56
UKR13,CMR6,59
UKR13,CMR7,26
UKR13,CMR8,57
UKR13,CMR9,106
UKR13,COD1,62
UKR13,COD2,12
UKR13,COD3,22
UKR13,COD4,16
UKR13,COD5,13
UKR13,COD6,31
UKR13,COD7,24
UKR13,COD8,28
UKR13,COD9,27
UKR13,COG1,23
UKR13,COG10,46
UKR13,COG11,67
UKR13,COG12,45
UKR13,COG2,48
UKR13,COG3,1
UKR13,COG4,22
UKR13,COG5,104
UKR13,COG6,1
UKR13,COG7,1
UKR13,COG8,48
UKR13,COG9,1
UKR13,COL1,17
UKR13,COL10,10
UKR13,COL11,10
UKR13,COL12,11
UKR13,COL13,9
UKR13,COL14,15
UKR13,COL15,11
UKR13,COL16,12
UKR13,COL17,12
UKR13,COL18,9
UKR13,COL19,10
UKR13,COL2,14
UKR13,COL20,12
UKR13,COL21,12
UKR13,COL22,14
UKR13,COL23,12
UKR13,COL24,15
UKR13,COL25,11
UKR13,COL26,8
UKR13,COL27,11
UKR13,COL28,8
UKR13,COL29,12
UKR13,COL3,13
UKR13,COL30,14
UKR13,COL31,22
UKR13,COL32,20
UKR13,COL4,10
UKR13,COL5,9
UKR13,COL6,11
UKR13,COL7,10
UKR13,COL8,12
UKR13,COL9,9
UKR13,COM,10
UKR13,CPV,14
UKR13,CRI1,18
UKR13,CRI2,15
UKR13,CRI3,14
UKR13,CRI4,17
UKR13,CRI5,23
UKR13,CRI6,18
UKR13,CRI7,19
UKR13,CUW,20
UKR13,CY00,431
UKR13,CYM,18
UKR13,CZ01,2420
UKR13,CZ02,2120
UKR13,CZ03,1773
UKR13,CZ04,1174
UKR13,CZ05,1209
UKR13,CZ06,913
UKR13,CZ07,508
UKR13,CZ08,515
UKR13,DE11,245
UKR13,DE12,248
UKR13,DE13,268
UKR13,DE14,183
UKR13,DE21,209
UKR13,DE22,195
UKR13,DE23,291
UKR13,DE24,204
UKR13,DE25,255
UKR13,DE26,225
UKR13,DE27,243
UKR13,DE30,370
UKR13,DE40,253
UKR13,DE50,281
UKR13,DE60,285
UKR13,DE71,193
UKR13,DE72,190
UKR13,DE73,207
UKR13,DE80,388
UKR13,DE91,199
UKR13,DE92,184
UKR13,DE93,149
UKR13,DE94,220
UKR13,DEA1,186
UKR13,DEA2,189
UKR13,DEA3,143
UKR13,DEA4,214
UKR13,DEA5,233
UKR13,DEB1,238
UKR13,DEB2,202
UKR13,DEB3,197
UKR13,DEC0,117
UKR13,DED2,252
UKR13,DED4,141
UKR13,DED5,279
UKR13,DEE0,126
UKR13,DEF0,156
UKR13,DEG0,196
UKR13,DJI,16
UKR13,DK01,50
UKR13,DK02,90
UKR13,DK03,207
UKR13,DK04,214
UKR13,DK05,270
UKR13,DMA,26
UKR13,DOM1,36
UKR13,DOM10,21
UKR13,DOM11,68
UKR13,DOM12,24
UKR13,DOM13,27
UKR13,DOM14,34
UKR13,DOM15,27
UKR13,DOM16,35
UKR13,DOM17,35
UKR13,DOM18,27
UKR13,DOM19,22
UKR13,DOM2,27
UKR13,DOM20,24
UKR13,DOM21,77
UKR13,DOM22,28
UKR13,DOM23,21
UKR13,DOM24,81
UKR13,DOM25,37
UKR13,DOM26,18
UKR13,DOM27,35
UKR13,DOM28,35
UKR13,DOM29,23
UKR13,DOM3,29
UKR13,DOM30,31
UKR13,DOM31,38
UKR13,DOM32,44
UKR13,DOM4,31
UKR13,DOM5,28
UKR13,DOM6,23
UKR13,DOM7,41
UKR13,DOM8,19
UKR13,DOM9,55
UKR13,DZA1,149
UKR13,DZA10,113
UKR13,DZA11,144
UKR13,DZA12,152
UKR13,DZA13,120
UKR13,DZA14,273
UKR13,DZA15,186
UKR13,DZA16,107
UKR13,DZA17,70
UKR13,DZA18,74
UKR13,DZA19,148
UKR13,DZA2,166
UKR13,DZA20,84
UKR13,DZA21,107
UKR13,DZA22,88
UKR13,DZA23,151
UKR13,DZA24,197
UKR13,DZA25,104
UKR13,DZA26,132
UKR13,DZA27,110
UKR13,DZA28,167
UKR13,DZA29,137
UKR13,DZA3,60
UKR13,DZA30,162
UKR13,DZA31,112
UKR13,DZA32,139
UKR13,DZA33,84
UKR13,DZA34,210
UKR13,DZA35,221
UKR13,DZA36,103
UKR13,DZA37,154
UKR13,DZA38,183
UKR13,DZA39,153
UKR13,DZA4,112
UKR13,DZA40,167
UKR13,DZA41,159
UKR13,DZA42,73
UKR13,DZA43,215
UKR13,DZA44,113
UKR13,DZA45,118
UKR13,DZA46,162
UKR13,DZA47,161
UKR13,DZA48,167
UKR13,DZA5,125
UKR13,DZA6,102
UKR13,DZA7,148
UKR13,DZA8,152
UKR13,DZA9,140
UKR13,ECU1,15
UKR13,ECU10,14
UKR13,ECU11,28
UKR13,ECU12,14
UKR13,ECU13,14
UKR13,ECU14,12
UKR13,ECU15,18
UKR13,ECU16,78
UKR13,ECU17,50
UKR13,ECU18,32
UKR13,ECU19,43
UKR13,ECU2,14
UKR13,ECU20,12
UKR13,ECU21,13
UKR13,ECU22,22
UKR13,ECU23,17
UKR13,ECU24,14
UKR13,ECU3,7
UKR13,ECU4,10
UKR13,ECU5,18
UKR13,ECU6,19
UKR13,ECU7,17
UKR13,ECU8,14
UKR13,ECU9,45
UKR13,EE00,2994
UKR13,EGY1,85
UKR13,EGY10,79
UKR13,EGY11,90
UKR13,EGY12,59
UKR13,EGY13,231
UKR13,EGY14,88
UKR13,EGY15,74
UKR13,EGY16,175
UKR13,EGY17,54
UKR13,EGY18,107
UKR13,EGY19,84
UKR13,EGY2,806
UKR13,EGY20,109
UKR13,EGY21,77
UKR13,EGY22,1264
UKR13,EGY23,173
UKR13,EGY24,96
UKR13,EGY25,139
UKR13,EGY26,58
UKR13,EGY27,80
UKR13,EGY3,105
UKR13,EGY4,69
UKR13,EGY5,74
UKR13,EGY6,81
UKR13,EGY7,87
UKR13,EGY8,85
UKR13,EGY9,59
UKR13,EL30,151
UKR13,EL41,73
UKR13,EL42,135
UKR13,EL43,122
UKR13,EL51,133
UKR13,EL52,161
UKR13,EL53,92
UKR13,EL54,70
UKR13,EL61,69
UKR13,EL62,144
UKR13,EL63,76
UKR13,EL64,103
UKR13,EL65,114
UKR13,ERI1,2
UKR13,ERI3,1
UKR13,ERI4,1
UKR13,ERI5,1
UKR13,ERI6,1
UKR13,ES11,38
UKR13,ES12,60
UKR13,ES13,109
UKR13,ES21,105
UKR13,ES22,86
UKR13,ES23,48
UKR13,ES24,135
UKR13,ES30,176
UKR13,ES41,61
UKR13,ES42,59
UKR13,ES43,33
UKR13,ES51,140
UKR13,ES52,183
UKR13,ES53,96
UKR13,ES61,89
UKR13,ES62,90
UKR13,ES63,29
UKR13,ES64,39
UKR13,ES70,75
UKR13,ETH1,22
UKR13,ETH10,15
UKR13,ETH11,13
UKR13,ETH2,16
UKR13,ETH3,16
UKR13,ETH4,21
UKR13,ETH5,23
UKR13,ETH6,13
UKR13,ETH7,36
UKR13,ETH8,18
UKR13,ETH9,16
UKR13,FI19,473
UKR13,FI1B,216
UKR13,FI1C,659
UKR13,FI1D,442
UKR13,FI20,254
UKR13,FJI,8
UKR13,FR10,94
UKR13,FRB0,60
UKR13,FRC1,52
UKR13,FRC2,63
UKR13,FRD1,35
UKR13,FRD2,41
UKR13,FRE1,41
UKR13,FRE2,54
UKR13,FRF1,66
UKR13,FRF2,41
UKR13,FRF3,50
UKR13,FRG0,34
UKR13,FRH0,32
UKR13,FRI1,44
UKR13,FRI2,58
UKR13,FRI3,43
UKR13,FRJ1,50
UKR13,FRJ2,42
UKR13,FRK1,45
UKR13,FRK2,50
UKR13,FRL0,88
UKR13,FRM0,39
UKR13,FRO,26
UKR13,FRY1,11
UKR13,FRY2,13
UKR13,FRY3,18
UKR13,FRY4,13
UKR13,FRY5,7
UKR13,FSM,5
UKR13,GAB1,47
UKR13,GAB2,25
UKR13,GAB3,30
UKR13,GAB4,24
UKR13,GAB5,36
UKR13,GAB6,32
UKR13,GAB7,19
UKR13,GAB8,34
UKR13,GAB9,34
UKR13,GEO1,1365
UKR13,GEO10,636
UKR13,GEO11,337
UKR13,GEO12,682
UKR13,GEO2,1125
UKR13,GEO3,577
UKR13,GEO4,352
UKR13,GEO5,522
UKR13,GEO6,971
UKR13,GEO7,759
UKR13,GEO8,341
UKR13,GEO9,603
UKR13,GHA1,143
UKR13,GHA10,80
UKR13,GHA2,176
UKR13,GHA3,109
UKR13,GHA4,129
UKR13,GHA5,141
UKR13,GHA6,140
UKR13,GHA7,58
UKR13,GHA8,89
UKR13,GHA9,94
UKR13,GIB,52
UKR13,GIN1,39
UKR13,GIN2,36
UKR13,GIN3,25
UKR13,GIN4,34
UKR13,GIN5,32
UKR13,GIN6,15
UKR13,GIN7,24
UKR13,GIN8,29
UKR13,GMB1,239
UKR13,GMB2,63
UKR13,GMB3,227
UKR13,GMB4,162
UKR13,GMB5,169
UKR13,GMB6,348
UKR13,GNB1,17
UKR13,GNB2,21
UKR13,GNB3,28
UKR13,GNB4,188
UKR13,GNB5,21
UKR13,GNB6,25
UKR13,GNB7,62
UKR13,GNB8,154
UKR13,GNB9,71
UKR13,GNQ2,165
UKR13,GNQ3,276
UKR13,GNQ4,1
UKR13,GNQ5,1
UKR13,GNQ6,65
UKR13,GNQ7,72
UKR13,GRD,18
UKR13,GRL,7
UKR13,GTM1,13
UKR13,GTM10,7
UKR13,GTM11,18
UKR13,GTM12,15
UKR13,GTM13,9
UKR13,GTM14,7
UKR13,GTM15,8
UKR13,GTM16,10
UKR13,GTM17,8
UKR13,GTM18,12
UKR13,GTM19,9
UKR13,GTM2,8
UKR13,GTM20,10
UKR13,GTM21,4
UKR13,GTM22,18
UKR13,GTM3,8
UKR13,GTM4,15
UKR13,GTM5,18
UKR13,GTM6,14
UKR13,GTM7,13
UKR13,GTM8,8
UKR13,GTM9,365
UKR13,GUM,29
UKR13,GUY,14
UKR13,HKG1,13
UKR13,HKG10,19
UKR13,HKG11,25
UKR13,HKG12,16
UKR13,HKG13,12
UKR13,HKG14,15
UKR13,HKG15,14
UKR13,HKG16,18
UKR13,HKG17,21
UKR13,HKG18,21
UKR13,HKG2,14
UKR13,HKG3,19
UKR13,HKG4,21
UKR13,HKG5,17
UKR13,HKG6,21
UKR13,HKG7,22
UKR13,HKG8,18
UKR13,HKG9,15
UKR13,HND1,10
UKR13,HND10,6
UKR13,HND11,25
UKR13,HND12,9
UKR13,HND13,6
UKR13,HND14,11
UKR13,HND15,7
UKR13,HND16,11
UKR13,HND17,5
UKR13,HND18,8
UKR13,HND2,9
UKR13,HND3,9
UKR13,HND4,11
UKR13,HND5,7
UKR13,HND6,11
UKR13,HND7,14
UKR13,HND8,11
UKR13,HND9,8
UKR13,HR03,116
UKR13,HR04,90
UKR13,HTI1,22
UKR13,HTI10,15
UKR13,HTI2,21
UKR13,HTI3,17
UKR13,HTI4,20
UKR13,HTI5,21
UKR13,HTI6,17
UKR13,HTI7,59
UKR13,HTI8,25
UKR13,HTI9,15
UKR13,HU11,626
UKR13,HU12,336
UKR13,HU21,1556
UKR13,HU22,761
