data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8808836,804,UKR50878,50878,"22 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Donetsk - Donetsk Airport",48.0712,37.7407,2,"OSCE SMM-Ukraine",Other,"On 22 January 2022, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Donetsk - Donetsk Airport.",0,1643737367,UKR
8808840,804,UKR50880,50880,"22 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Kamyanka,48.174,37.7863,2,"OSCE SMM-Ukraine",Other,"On 22 January 2022, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Kamyanka.",0,1643737367,UKR
8808849,804,UKR50882,50882,"22 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Naberezhne,47.3146,37.8451,2,"OSCE SMM-Ukraine",Other,"On 22 January 2022, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Naberezhne.",0,1643737367,UKR
8808865,804,UKR50879,50879,"22 January 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Hnutove,47.207,37.7501,2,"OSCE SMM-Ukraine",Other,"On 22 January 2022, the OSCE SMM observed a total of 20 shots/bursts of fire involving small arms/heavy machine guns near Hnutove.",0,1643737367,UKR
8808877,804,UKR50885,50885,"22 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Verkhnyoshyrokivske,47.2352,37.8638,2,"OSCE SMM-Ukraine",Other,"On 22 January 2022, the OSCE SMM observed a total of 16 projectiles involving unknown weapons in both directions of the frontline near Verkhnyoshyrokivske.",0,1643737367,UKR
8808883,804,UKR50883,50883,"22 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Serhiivka,47.1303,37.8365,2,"OSCE SMM-Ukraine",Other,"On 22 January 2022, the OSCE SMM observed a total of 21 projectiles involving unknown weapons in both directions of the frontline near Serhiivka.",0,1643737367,UKR
8808887,804,UKR50881,50881,"22 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,"Khutir Vilny",48.6828,38.5508,2,"OSCE SMM-Ukraine",Other,"On 22 January 2022, the OSCE SMM observed a total of 2 projectiles involving unknown weapons near Khutir Vilny.",0,1643737367,UKR
8808897,804,UKR50886,50886,"22 January 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Vodyane,47.1478,37.7881,2,"OSCE SMM-Ukraine",Other,"On 22 January 2022, the OSCE SMM observed a total of 52 projectiles/explosions involving unknown weapons in both directions of the frontline near Vodyane.",0,1643737368,UKR
8808910,804,UKR50884,50884,"22 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Luhansk,Luhanskyi,Lutuhynska,Shimshinovka,48.4383,38.9852,2,"OSCE SMM-Ukraine",Other,"On 22 January 2022, the OSCE SMM observed a total of 45 shots involving small arms near Shimshinovka.",0,1643737368,UKR
8870785,804,UKR50956,50956,"22 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,1,Segodnya,National,"On 22 January 2022, people protested in Kiev against Ukraine's anti-coronavirus measures and vaccines, as the country battles a fresh wave of infections. [size=no report]",0,1646184496,UKR
8796931,804,UKR50793,50793,"21 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Oleksandrivka,47.9225,37.571,2,"DPR Armed Forces Press Service",Other,"On 21 January 2022, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia near Oleksandrivka, Donetsk. Casualties unknown.",0,1643135348,UKR
8797182,804,UKR50813,50813,"21 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,Mineralne,48.0996,37.8254,2,"OSCE SMM-Ukraine",Other,"On 21 January 2022, the OSCE SMM observed a total of 6 shots/bursts of fire involving small arms near Mineralne.",0,1643135348,UKR
8797183,804,UKR50846,50846,"21 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Fedorivka,48.2623,38.043,2,"OSCE SMM-Ukraine",Other,"On 21 January 2022, the OSCE SMM observed a total of 2 bursts of fire involving heavy machineguns near Fedorivka.",0,1643135348,UKR
8797192,804,UKR50849,50849,"21 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Ozeryanivka,48.2737,37.9725,2,"OSCE SMM-Ukraine",Other,"On 21 January 2022, the OSCE SMM observed a total of 19 explosions/shots involving heavy machineguns/unknown weapons near Ozeryanivka.",0,1643135348,UKR
8797193,804,UKR50876,50876,"21 January 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Vodyane,47.1478,37.7881,2,"OSCE SMM-Ukraine",Other,"On 21 January 2022, the OSCE SMM observed a total of 12 projectiles/explosions/shots involving unknown weapons in both directions of the frontline near Vodyane.",0,1643135348,UKR
8797197,804,UKR50850,50850,"21 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Serhiivka,47.1303,37.8365,2,"OSCE SMM-Ukraine",Other,"On 21 January 2022, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Serhiivka.",0,1643135348,UKR
8797226,804,UKR50816,50816,"21 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,Yasynuvata,48.1298,37.8594,2,"OSCE SMM-Ukraine",Other,"On 21 January 2022, the OSCE SMM observed a total of 3 shots/bursts of fire involving small arms near Yasynuvata.",0,1643135348,UKR
8797231,804,UKR50847,50847,"21 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Kalynove-Borshchuvate,48.6197,38.4919,2,"OSCE SMM-Ukraine",Other,"On 21 January 2022, the OSCE SMM observed a total of 3 explosions involving unknown weapons near Kalynove-Borshchuvate.",0,1643135348,UKR
8797235,804,UKR50873,50873,"21 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Bohuslavske,48.6483,38.4213,2,"OSCE SMM-Ukraine",Other,"On 21 January 2022, the OSCE SMM observed a total of 133 explosions/shots/bursts of fire involving heavy machineguns/unknown weapons near Bohuslavske.",0,1643135348,UKR
8797237,804,UKR50848,50848,"21 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,"Khutir Vilny",48.6828,38.5508,2,"OSCE SMM-Ukraine",Other,"On 21 January 2022, the OSCE SMM observed a total of 6 projectiles involving unknown weapons near Khutir Vilny.",0,1643135348,UKR
8797248,804,UKR50874,50874,"21 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Shchastynskyi,Shchastynska,Tryokhizbenka,48.7568,38.9631,2,"OSCE SMM-Ukraine",Other,"On 21 January 2022, the OSCE SMM observed a total of 13 explosions involving unknown weapons near Tryokhizbenka.",0,1643135348,UKR
8808880,804,UKR50877,50877,"21 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Naberezhne,47.3146,37.8451,2,"OSCE SMM-Ukraine",Other,"On 21 January 2022, the OSCE SMM observed a total of 7 projectiles involving unknown weapons near Naberezhne.",0,1643737367,UKR
8796800,804,UKR50790,50790,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,Spartak,48.079,37.7635,2,"OSCE SMM-Ukraine; DPR Armed Forces Press Service",Other,"On 20 January 2022, the Ukrainian Forces fired 120mm mortars and heavy machine guns at the positions of the Donbass People's Militia near Spartak, Donetsk. Casualties unknown. The OSCE SMM observed a total of 9 explosions involving unknown weapons near Spartak.",0,1643135347,UKR
8796805,804,UKR50854,50854,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Zolote-4,48.6793,38.5145,2,"OSCE SMM-Ukraine; JFO HQ press centre",Other,"On 20 January 2022, the NAF rebel forces fired 82mm mortars at the governmental positions near Zolote-4, Luhansk. There were no injuries or fatalities. The OSCE SMM observed a total of 6 explosions involving unknown weapons near Zolote-4.",0,1643135347,UKR
8796930,804,UKR50785,50785,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Shakhta Trudovskaya",47.9512,37.5492,2,"DPR Armed Forces Press Service",Other,"On 20 January 2022, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia near Shakhta Trudovskaya, Donetsk. Casualties unknown.",0,1643135348,UKR
8796937,804,UKR50783,50783,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Boikivska,Novolaspa,47.5733,37.8777,2,"DPR Armed Forces Press Service",Other,"On 20 January 2022, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia near Novolaspa, Donetsk. Casualties unknown.",0,1643135348,UKR
8797049,804,UKR50853,50853,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Pokrovskyi,Avdiivska,Opytne,48.0961,37.7214,2,"JFO HQ press centre",Other,"On 20 January 2022, the NAF rebel forces fired 120mm mortars at the governmental positions near Opytne, Donetsk. There were no injuries or fatalities.",0,1643135348,UKR
8797051,804,UKR50851,50851,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Katerynivka,48.6691,38.4849,2,"JFO HQ press centre",Other,"On 20 January 2022, the NAF rebel forces fired grenade launchers at the governmental positions near Katerynivka, Luhansk. There were no injuries or fatalities.",0,1643135348,UKR
8797052,804,UKR50852,50852,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Marinka,47.9425,37.505,2,"JFO HQ press centre",Other,"On 20 January 2022, the NAF rebel forces fired grenade launchers at the governmental positions near Marinka, Donetsk. There were no injuries or fatalities.",0,1643135348,UKR
8797104,804,UKR50800,50800,"20 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)","National Corps Party",6,,,0,60,Europe,Ukraine,Cherkasy,Cherkaskyi,Chepkaska,Cherkasy,49.4285,32.0621,1,"National Corps",Other,"On 20 January 2022, representatives of National Corps gathered in Cherkasy, demanding that the city council ban the construction in a historic area. [size=no report]",0,1643135348,UKR
8797175,804,UKR50824,50824,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Kominternove,47.1745,37.811,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 1 projectiles involving unknown weapons near Kominternove.",0,1643135348,UKR
8797180,804,UKR50867,50867,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Mariupolskyi,Kalchytska,Kyrylivka,47.3224,37.6736,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Kyrylivka.",0,1643135348,UKR
8797185,804,UKR50823,50823,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Khreshchatytske,47.2351,37.9256,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 3 explosions involving unknown weapons near Khreshchatytske.",0,1643135348,UKR
8797187,804,UKR50869,50869,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Volnovaskyi,Myrnenska,Novoselivka,47.4029,37.7328,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Novoselivka.",0,1643135348,UKR
8797188,804,UKR50871,50871,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,"Novoselivka Druha",48.2092,37.7926,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 11 explosions involving unknown weapons near Novoselivka Druha.",0,1643135348,UKR
8797189,804,UKR50836,50836,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Oleksandrivka,47.9225,37.571,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 13 explosions involving unknown weapons near Oleksandrivka.",0,1643135348,UKR
8797196,804,UKR50829,50829,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Naberezhne,47.3146,37.8451,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 24 projectiles/shots involving unknown weapons near Naberezhne.",0,1643135348,UKR
8797200,804,UKR50809,50809,"20 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Bohuslavske,48.6483,38.4213,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 22 projectiles/explosions involving unknown weapons in both directions of the frontline near Bohuslavske.",0,1643135348,UKR
8797201,804,UKR50810,50810,"20 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Boikivska,Shevchenko,47.387,37.9356,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 25 shots/bursts of fire involving small arms near Shevchenko.",0,1643135348,UKR
8797202,804,UKR50839,50839,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Shevchenko,47.2697,37.9841,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 11 explosions involving unknown weapons near Shevchenko.",0,1643135348,UKR
8797205,804,UKR50872,50872,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Kalmiuskyi,Dokuchaievska,Slavne,47.835,37.5668,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 6 explosions involving unknown weapons near Slavne.",0,1643135348,UKR
8797206,804,UKR50820,50820,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Kalynove-Borshchuvate,48.6197,38.4919,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 65 explosions/bursts of fire involving heavy machineguns/unknown weapons near Kalynove-Borshchuvate.",0,1643135348,UKR
8797207,804,UKR50841,50841,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Trudovskiye,47.9451,37.5465,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 12 projectiles involving unknown weapons near Trudovskiye.",0,1643135348,UKR
8797208,804,UKR50842,50842,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Ukrainske,47.2859,37.9307,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 8 explosions/bursts of fire involving IFV/BMP/unknown weapons near Ukrainske.",0,1643135348,UKR
8797210,804,UKR50843,50843,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Vasylivka,48.1716,37.8597,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 4 explosions involving unknown weapons near Vasylivka.",0,1643135348,UKR
8797212,804,UKR50844,50844,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Yenakiievska,"Verhknya Krynka",48.1777,38.1332,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Verhknya Krynka.",0,1643135348,UKR
8797217,804,UKR50868,50868,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Sievierodonetskyi,Popasnianska,Novooleksandrivka,48.6191,38.4281,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 86 explosions/bursts of fire involving heavy machineguns/unknown weapons near Novooleksandrivka.",0,1643135348,UKR
8797219,804,UKR50875,50875,"20 January 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Vodyane,47.1478,37.7881,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 31 projectiles/explosions/shots involving unknown weapons in both directions of the frontline near Vodyane.",0,1643135348,UKR
8797224,804,UKR50830,50830,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Kalmiuskyi,Boikivska,"Nova Marivka",47.4499,37.9418,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 1 projectiles involving unknown weapons near Nova Marivka.",0,1643135348,UKR
8797233,804,UKR50838,50838,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Donetskyi,Makeyevka,Pervomaiskyi,48.0637,37.8745,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 20 explosions involving unknown weapons near Pervomaiskyi.",0,1643135348,UKR
8797245,804,UKR50837,50837,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Pervomaisk,48.6295,38.549,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 6 explosions involving unknown weapons near Pervomaisk.",0,1643135348,UKR
8797246,804,UKR50866,50866,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Katerynivka,48.6691,38.4849,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 82 explosions/bursts of fire involving heavy machineguns/unknown weapons near Katerynivka.",0,1643135348,UKR
8797247,804,UKR50845,50845,"20 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Zolote-5,48.6719,38.56,2,"OSCE SMM-Ukraine",Other,"On 20 January 2022, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Zolote-5.",0,1643135348,UKR
8797318,804,UKR50835,50835,"20 January 2022",2022,1,"Strategic developments","Disrupted weapons use","Police Forces of Ukraine (2019-) Security Service of Ukraine",,1,"Unidentified Armed Group (Ukraine)",,3,13,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Donetsk,48.015,37.8014,3,"Security Services of Ukraine",National,"Weapons seizure: On 20 January 2022, the Security Service of Ukraine found and seized a cache of weapons in Donetsk region, including an anti-tank mine, an explosive, three rocket-propelled anti-tank grenades, a MON-50 anti-personnel mine, grenade launcher ammunition, eight F-1 grenades, and three boxes of small arms ammunition.",0,1643135349,UKR
8870668,804,UKR50840,50840,"20 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,1,Reporter-ua,National,"On 20 January 2022, people demonstrated in Kiev against the Ukrainian oligarchs and corruption. [size=no report]",0,1646184495,UKR
8796933,804,UKR50807,50807,"19 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Kramatorskyi,Konstantinovskaya,"Mine 6/7",48.3767,37.9636,2,"DPR Armed Forces Press Service",Other,"On 19 January 2022, the Ukrainian Forces fired small arms and sniper rifles at the positions of the Donbass People's Militia near Mine 6/7, Donetsk. Casualties unknown.",0,1643135348,UKR
8796973,804,UKR50831,50831,"19 January 2022",2022,1,"Strategic developments","Disrupted weapons use","Police Forces of Ukraine (2019-) Security Service of Ukraine",,1,"Unidentified Armed Group (Ukraine)",,3,13,Europe,Ukraine,Luhansk,Svativskyi,Svativska,Svatove,49.4103,38.1504,2,"Flot 2017",National,"Weapons seizure: On 19 January 2022, the Security Service of Ukraine found and seized a cache of weapons from a man in Svatove district, Luhansk, including one kilogram of TNT, a rocket-propelled grenade, two RGD-5 grenades and UDO fuses, and more than 70 rounds of ammunition for firearms.",0,1643135348,UKR
8797204,804,UKR50865,50865,"19 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Shyrokyne,47.0987,37.8199,2,"OSCE SMM-Ukraine",Other,"On 19 January 2022, the OSCE SMM observed a total of 5 projectiles involving unknown weapons near Shyrokyne.",0,1643135348,UKR
8797225,804,UKR50870,50870,"19 January 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Vodyane,47.1478,37.7881,2,"OSCE SMM-Ukraine",Other,"On 19 January 2022, the OSCE SMM observed a total of 18 projectiles/explosions involving unknown weapons in both directions of the frontline near Vodyane.",0,1643135348,UKR
8797230,804,UKR50819,50819,"19 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Holubivske,48.692,38.6036,2,"OSCE SMM-Ukraine",Other,"On 19 January 2022, the OSCE SMM observed a total of 3 projectiles involving unknown weapons near Holubivske.",0,1643135348,UKR
8797234,804,UKR50864,50864,"19 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Kalmiuskyi,Starobeshivska,Petrovskoye,47.6305,37.8428,2,"OSCE SMM-Ukraine",Other,"On 19 January 2022, the OSCE SMM observed a total of 1 projectiles involving unknown weapons near Petrovskoye.",0,1643135348,UKR
8797238,804,UKR50818,50818,"19 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Berezivske,48.6712,38.6027,2,"OSCE SMM-Ukraine",Other,"On 19 January 2022, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Berezivske.",0,1643135348,UKR
